temperature_c,ice_cream_sales
21.63,563.96
9.16,371.58
28.39,716.39
11.99,507.79
16.17,564.23
37.78,1085.46
7.29,188.81
36.19,1067.39
20.59,672.31
16.38,563.56
25.18,785.84
15.63,595.36
38.72,1024.36
6.79,257.93
31.83,842.79
37.23,1077.63
13.58,425.14
35.84,915.82
23.04,680.57
44.56,1093.61
20.07,606.15
17.88,554.22
40.72,1091.21
31.39,944.93
35.87,888.2
21.63,646.48
24.69,729.04
44.29,1204.6
26.61,839.08
34.87,932.98
44.18,1198.72
34.06,957.96
33.59,916.09
9.63,246.36
13.47,527.61
36.28,959.92
44.31,1161.83
22.35,524.12
35.46,989.91
5.44,246.53
9.97,424.38
8.15,281.18
9.24,346.3
7.31,342.78
5.99,332.69
31.83,918.07
22.59,643.81
26.69,839.39
18.63,639.51
21.04,522.11
11.39,405.74
30.69,925.98
10.34,401.72
40.25,1089.99
16.3,478.72
15.44,568.72
12.88,436.73
9.3,321.42
15.04,467.47
44.91,1222.62
5.97,240.16
24.72,787.17
19.18,605.71
36.13,1025.52
29.61,828.31
6.2,289.65
8.21,251.17
31.32,893.75
32.6,817.64
30.5,847.64
31.21,849.04
38.42,1058.74
20.31,582.75
17.74,574.61
37.83,1004.85
18.34,610.63
43.35,1277.15
33.82,880.68
33.09,964.29
41.29,1116.21
35.66,1047.63
6.72,202.81
23.32,755.44
20.12,580.47
22.01,637.08
16.26,493.39
13.85,379.28
26.72,815.21
34.72,932.1
12.37,438.95
16.04,485.51
31.59,877.11
31.73,953.36
8.45,221.06
8.1,164.85
24.89,680.09
38.47,1055.73
13.88,432.14
44.93,1177.74
44.96,1324.42
29.12,903.27
43.42,1025.69
20.71,577.47
25.07,749.83
33.13,947.77
7.83,247.13
35.76,1073.49
42.47,1106.85
27.81,793.51
13.76,439.42
10.21,369.8
13.71,408.22
13.06,455.5
39.41,1034.94
10.48,381.98
43.8,1160.6
36.15,1087.33
34.3,942.64
29.69,852.69
6.8,335.07
33.75,956.4
20.3,655.78
9.94,276.31
38.28,1090.15
18.34,546.44
29.1,878.82
11.26,410.44
10.12,384.37
22.86,713.67
6.72,329.68
29.58,715.7
8.15,257.22
25.91,746.66
19.42,515.06
17.95,534.33
35.77,1006.07
23.97,794.19
12.74,462.04
20.49,655.58
20.45,614.4
26.16,650.45
30.86,828.23
17.25,433.53
17.57,573.05
36.77,1025.36
12.21,418.0
31.17,909.49
44.53,1185.22
36.29,929.05
15.68,465.93
6.35,286.11
16.56,411.32
5.13,240.22
28.42,738.36
23.35,719.32
29.04,749.56
36.65,1063.37
14.26,372.78
19.89,540.29
23.45,726.79
35.76,983.59
23.21,562.27
13.44,478.5
40.84,993.87
7.51,277.04
30.58,988.83
17.22,535.39
24.51,691.85
43.67,1187.47
28.76,753.55
31.9,907.93
31.07,1006.76
33.75,918.18
22.76,620.35
5.69,270.64
40.59,1159.49
27.46,792.65
41.53,1119.76
34.46,994.77
35.13,890.2
31.1,848.23
43.46,1047.92
36.77,1012.86
22.42,647.66
15.94,561.48
20.81,569.01
12.27,469.09
14.53,450.61
11.5,425.8
7.28,328.35
20.72,620.95
35.37,1000.79
7.77,259.71
30.67,938.72
44.19,1366.47
23.17,591.82
16.07,505.75
29.89,829.88
32.35,935.57
16.73,421.56
20.96,560.75
42.58,1268.0
26.07,839.52
44.47,1115.77
25.35,852.14
11.55,344.27
36.95,1074.09
39.35,1077.26
6.22,271.2
14.34,468.03
23.01,733.44
41.81,1115.92
40.38,1222.84
31.15,946.85
35.54,968.98
10.78,374.22
27.7,802.01
36.3,985.25
14.42,442.52
10.01,400.79
29.0,862.57
41.79,1114.69
43.95,1204.98
22.04,592.71
23.69,796.51
30.05,898.86
6.5,258.88
26.7,779.3
30.11,902.65
10.0,318.96
38.17,1054.42
26.42,803.35
39.74,1021.85
27.18,813.07
17.33,683.52
19.99,501.04
43.2,1235.16
23.04,602.94
25.34,650.77
35.34,960.08
37.61,1072.09
41.81,1179.42
32.71,910.84
16.92,458.9
10.98,365.97
23.37,575.36
8.77,369.94
41.56,1115.56
44.19,1271.3
25.85,687.8
6.55,296.03
16.84,414.8
20.54,694.34
20.63,642.12
33.12,906.36
44.26,1180.26
5.98,230.66
43.62,1190.43
41.68,1046.36
39.25,1061.29
22.45,642.64
20.66,677.65
24.18,673.23
31.14,816.75
15.52,483.89
21.01,660.26
43.38,1190.25
7.94,302.03
13.1,430.2
6.66,256.85
28.73,784.59
25.79,697.53
7.62,292.05
23.48,706.41
12.81,424.31
30.84,763.18
37.33,1089.07
9.28,249.65
35.2,900.73
22.64,603.11
25.52,712.3
22.98,667.65
33.67,1000.34
33.49,996.71
28.48,707.79
14.05,343.55
20.2,669.4
37.57,1028.52
17.52,476.29
41.72,1178.02
16.52,580.44
27.01,800.34
29.46,789.99
11.75,264.29
24.7,748.67
15.45,478.64
14.56,413.7
24.51,618.66
16.92,536.37
28.73,785.06
33.36,943.83
34.13,1007.82
13.36,393.13
18.46,688.7
43.8,1188.21
41.63,1185.98
41.81,1113.63
29.34,868.43
27.37,730.09
26.29,796.62
34.21,1104.6
6.85,206.11
11.42,245.95
15.83,459.14
30.76,886.7
15.58,494.82
10.62,340.11
8.89,386.67
40.85,1093.98
32.02,953.45
21.85,623.52
8.93,269.51
30.44,868.13
29.82,855.82
5.29,344.18
17.85,571.98
35.65,1007.92
39.58,1096.42
15.15,444.97
22.86,656.73
35.92,966.53
28.86,829.43
19.13,486.03
43.86,1092.67
25.41,690.04
30.04,799.04
25.15,746.05
10.14,319.07
26.83,802.35
16.2,466.23
5.96,380.41
11.48,370.49
42.04,1174.24
37.02,986.42
5.88,220.95
29.38,859.38
28.54,813.24
23.83,739.34
10.76,429.87
42.43,1284.13
25.8,788.08
34.31,960.0
38.98,1049.82
43.51,1145.68
9.37,309.53
20.37,622.13
26.02,820.39
28.13,825.18
41.41,1118.1
24.25,634.33
35.65,944.13
22.99,687.66
20.37,642.58
15.4,541.65
17.14,585.21
30.45,800.64
7.22,238.67
17.49,588.43
31.99,962.16
8.58,313.95
26.62,861.47
23.37,752.94
7.61,330.61
8.06,322.22
29.03,723.45
26.12,697.02
33.83,940.08
29.97,946.22
24.69,796.67
22.27,614.63
17.73,601.7
6.6,211.53
8.13,146.06
28.12,918.82
28.19,670.96
6.81,99.39
22.39,674.6
42.98,1155.42
12.52,433.98
35.73,1104.45
25.33,791.29
36.11,1035.97
15.87,444.35
44.38,1179.37
19.4,619.72
30.07,825.82
32.34,956.58
31.42,898.97
26.19,742.88
32.06,968.87
32.17,889.68
34.51,880.66
34.05,1025.69
31.93,898.6
41.43,1122.18
40.93,1115.79
6.7,233.38
44.24,1363.03
36.76,941.29
28.74,840.1
29.33,845.74
20.55,661.97
22.22,634.08
20.16,678.41
42.97,1154.16
28.92,793.48
11.36,389.01
35.82,1016.28
32.77,985.0
30.33,780.66
15.56,544.34
29.75,902.88
37.65,1085.45
11.69,388.41
26.89,743.29
13.36,463.98
27.09,791.45
30.68,778.28
37.43,1090.58
24.94,682.94
42.22,1117.02
41.45,1200.82
37.68,1052.32
27.21,770.71
12.58,392.56
31.03,861.76
33.24,929.52
24.79,818.82
43.68,1076.52
8.88,473.14
39.17,1219.93
41.15,1107.23
30.13,864.55
40.51,1124.01
13.48,501.39
18.81,578.72
12.26,429.57
17.54,609.75
11.61,274.35
11.55,379.62
6.23,269.86
34.79,950.48
17.09,425.35
29.44,838.9
32.78,887.01
31.84,870.68
42.23,1155.4
33.79,843.6
29.64,823.76
10.29,316.76
5.85,169.44
34.01,980.53
39.7,1015.65
28.95,856.99
44.63,1268.65
40.52,1106.48
42.55,1229.77
34.23,1095.07
43.54,1223.08
29.02,807.2
23.75,764.87
6.83,154.63
41.87,1287.46
20.79,625.91
8.88,339.14
33.49,843.78
18.32,612.99
26.75,776.26
44.86,1213.49
31.2,842.58
6.0,196.92
7.23,236.48
28.19,707.31
7.03,287.96
5.25,326.48
17.85,569.97
7.27,232.52
39.28,1101.65
19.92,438.89
24.2,807.22
35.35,950.26
18.24,586.85
17.91,544.27
15.74,528.49
44.05,1341.2
13.38,306.21
32.37,924.67
30.79,886.94
23.46,663.73
35.49,942.74
12.21,462.68
8.17,302.12
30.56,863.92
15.44,467.85
39.98,1089.88
27.83,832.41
12.38,443.49
16.39,463.21
28.88,803.9
42.27,1217.9
20.27,707.76
7.39,385.69
32.59,1011.06
27.26,793.31
35.17,1041.26
25.06,748.54
20.95,579.36
22.21,647.85
37.48,1024.56
20.59,670.36
23.56,736.81
15.02,469.21
5.57,225.59
13.47,395.78
37.29,1012.46
41.61,1134.02
34.67,986.38
22.49,669.03
32.2,856.78
9.95,319.64
8.68,310.49
12.51,443.07
29.16,799.17
21.81,557.46
12.32,341.14
26.83,789.82
41.46,1164.46
27.05,741.08
25.7,683.16
19.2,495.74
5.49,156.0
14.84,447.72
18.21,460.8
23.17,689.05
41.89,1177.91
17.02,443.71
17.52,475.96
17.84,540.42
13.57,390.53
22.31,669.17
34.91,1031.66
34.4,947.64
5.16,126.78
35.74,1003.51
20.72,597.71
5.78,276.41
44.64,1355.45
39.95,1041.24
19.3,538.63
32.28,924.27
30.51,914.64
44.42,1332.83
12.26,381.27
13.53,385.87
31.8,847.46
8.01,273.83
37.84,1031.06
13.56,449.25
35.68,993.91
11.14,301.85
34.61,873.39
8.21,298.79
9.16,283.34
6.94,237.76
31.38,937.41
11.62,429.9
19.54,566.55
40.55,1174.77
17.69,607.29
11.58,471.49
31.79,988.11
11.36,371.57
34.16,1020.51
22.81,651.9
42.37,1232.11
14.29,442.99
24.46,712.65
39.05,1016.07
30.96,813.15
13.19,454.3
7.83,353.9
27.44,723.98
27.76,873.42
13.59,512.48
36.63,1039.67
14.45,518.29
43.88,1165.53
33.46,851.4
29.23,799.33
31.2,951.43
5.26,307.33
19.43,514.85
39.67,1019.91
41.86,1093.16
12.65,300.04
40.94,1086.77
19.93,627.07
32.84,740.59
40.01,1095.75
13.89,532.32
10.44,415.66
23.91,721.59
29.92,854.37
27.71,860.86
32.19,935.1
41.75,1127.27
9.58,395.76
43.54,1106.69
11.43,433.38
42.31,1190.51
35.34,995.59
37.45,1041.98
39.98,1200.49
9.51,402.74
31.55,971.23
18.84,600.28
20.21,674.2
26.04,778.11
28.96,815.32
33.11,975.03
29.42,819.72
14.08,522.74
19.48,514.59
39.45,1071.56
33.56,898.42
23.4,825.34
14.51,423.82
38.29,1054.12
14.98,351.06
41.17,1232.24
22.59,616.52
31.5,977.97
13.9,385.26
11.13,320.21
14.48,512.23
27.29,689.81
32.52,939.0
24.26,661.21
36.49,1142.11
11.07,485.29
42.49,1238.57
29.0,965.18
18.29,520.4
26.89,819.61
22.68,610.83
37.32,1086.09
16.46,532.41
29.96,775.55
34.21,952.32
43.89,1203.58
8.63,320.06
29.86,954.55
19.52,524.29
20.71,577.48
22.02,472.73
18.46,602.1
26.16,803.26
14.76,521.86
39.0,1072.67
38.43,1016.42
8.73,246.62
8.01,334.14
21.7,593.14
31.74,793.17
29.06,888.74
13.29,410.31
27.03,785.99
5.82,41.97
11.61,387.8
16.18,490.34
34.23,1067.4
35.1,962.54
9.91,166.04
11.74,379.03
12.84,421.54
27.83,874.64
8.41,307.38
36.5,985.96
32.07,892.7
33.45,1113.17
16.78,551.06
27.03,757.73
17.21,593.54
22.25,584.64
8.56,266.68
12.84,386.39
8.3,195.51
29.77,906.51
37.16,978.89
44.18,1212.29
32.42,874.18
39.35,1104.52
18.82,691.7
37.09,1004.44
14.05,420.42
27.17,698.6
20.09,583.74
32.5,790.65
28.45,904.09
36.11,960.74
14.25,395.18
40.73,1106.1
17.57,580.22
7.73,276.7
20.8,691.23
6.33,228.71
31.27,830.76
12.54,409.21
34.59,954.11
41.35,1192.78
28.59,866.76
31.57,858.59
22.11,551.23
8.54,351.15
22.22,576.3
21.41,628.07
20.44,642.97
29.99,967.0
25.5,878.3
41.38,1160.92
35.29,854.12
33.51,865.36
41.19,1119.2
24.18,681.46
41.76,1151.22
21.58,647.8
16.53,436.41
36.64,1054.55
37.03,966.77
21.44,646.15
30.36,975.65
39.67,1027.78
6.15,263.2
35.57,963.63
18.95,508.99
42.22,1163.15
10.56,314.59
30.76,919.27
35.36,1024.87
10.8,477.44
40.01,1149.68
21.2,671.76
6.23,129.97
31.27,939.36
5.18,278.46
42.51,1116.21
25.51,850.32
40.1,1161.11
31.71,906.56
42.53,1210.52
26.67,796.5
18.02,562.75
8.21,293.54
15.15,555.95
41.22,1041.99
44.33,1221.11
6.48,353.94
15.27,489.39
13.12,477.22
25.62,740.73
23.35,621.84
44.26,1263.01
19.16,669.87
28.71,783.6
36.82,1054.8
5.6,258.09
36.62,992.65
32.71,989.07
41.36,1119.16
43.56,1125.47
27.66,768.99
34.36,949.07
44.47,1170.39
38.74,1034.55
28.27,735.65
10.87,352.44
19.85,606.61
40.07,1045.82
8.33,241.48
40.48,1049.28
30.23,846.21
37.39,1002.36
21.09,526.13
17.27,453.57
43.78,1187.36
28.58,789.78
32.42,903.07
42.09,1244.87
23.99,713.51
8.29,193.29
14.93,433.24
29.93,867.3
35.52,945.38
25.24,669.4
30.66,918.88
32.26,879.38
6.67,212.44
24.02,646.88
40.08,1201.02
7.39,214.09
31.99,885.47
27.06,765.83
33.77,983.47
40.65,1065.54
40.53,1060.75
37.91,1094.11
22.31,804.44
12.12,367.03
33.74,903.53
35.14,1125.72
10.95,350.14
34.63,944.6
34.64,976.87
26.69,791.63
39.25,1096.02
41.09,1184.95
12.14,319.61
12.03,387.13
8.7,382.83
41.8,1007.27
11.58,310.54
26.4,802.41
8.71,322.79
28.66,777.74
21.92,666.98
14.32,484.39
32.22,852.22
23.78,689.99
24.56,643.56
43.7,1261.74
17.59,446.15
44.71,1209.94
38.55,1111.25
11.43,505.85
19.08,565.41
17.58,704.43
34.23,887.69
15.63,526.12
16.18,462.63
34.45,1059.53
36.02,995.24
34.39,897.93
24.84,795.48
34.75,942.46
28.64,738.1
39.3,1063.15
33.29,992.73
29.52,829.13
29.76,820.36
16.72,517.76
28.67,672.33
44.0,1371.68
42.85,1167.92
9.83,403.56
20.75,708.44
14.09,387.62
35.89,920.3
27.41,880.59
40.49,1062.82
10.14,329.71
29.84,800.16
24.38,529.37
28.44,797.01
37.65,1036.54
38.8,1133.78
5.01,197.57
39.18,1042.32
44.22,1237.25
35.65,1044.54
12.86,350.76
16.87,402.06
8.95,456.92
44.56,1307.22
21.58,598.39
41.1,1106.87
35.79,991.39
19.18,526.8
15.37,447.67
23.22,671.86
18.38,473.0
27.27,920.88
6.18,151.96
29.93,720.64
40.5,1165.48
14.0,424.75
18.75,593.08
41.49,1135.84
32.87,897.52
5.54,231.44
21.42,658.6
9.85,413.37
14.43,414.04
35.7,1019.61
8.5,283.35
18.28,533.88
11.36,329.96
35.75,974.93
20.53,538.43
24.28,637.59
10.43,304.8
41.31,995.76
39.73,1035.09
36.56,982.53
38.26,1076.73
44.82,1135.54
26.56,760.19
39.72,1113.76
40.07,1083.62
24.2,714.24
12.07,412.38
27.71,768.78
36.4,967.59
31.85,903.94
33.68,874.45
12.53,275.61
9.18,283.06
17.29,495.43
26.68,773.08
13.59,442.96
12.7,375.79
44.41,1212.4
35.22,1031.61
19.4,570.82
9.91,288.99
11.02,348.12
20.87,661.46
13.44,346.29
5.95,285.24
37.3,995.91
15.42,547.28
39.43,1098.47
42.64,1198.26
24.35,759.74
15.1,538.95
30.66,913.11
42.96,1113.57
35.1,1018.42
11.15,294.0
37.94,973.44
27.53,779.02
23.3,753.36
12.28,396.63
26.59,713.02
34.55,997.1
20.13,571.51
43.12,1201.63
11.78,398.67
5.86,185.41
25.29,796.77
11.84,293.54
30.68,809.75
22.34,693.49
21.44,804.84
23.19,570.43
9.84,335.23
15.99,355.02
22.91,660.62
35.57,946.78
40.39,1108.67
15.85,577.86
11.29,430.89
19.62,566.21
19.74,632.81
23.14,680.09
29.48,772.1
21.92,642.0
15.16,504.85
8.24,526.53
37.14,1105.45
34.56,1005.04
39.22,971.36
12.57,423.99
39.0,1159.45
41.14,1160.14
38.82,1138.37
6.53,293.08
18.85,632.13
43.7,1088.85
26.55,861.94
35.78,1042.76
17.36,604.42
22.89,679.98
20.33,640.28
36.85,1065.17
10.97,363.75
23.4,637.22
40.48,1045.26
39.57,1081.44
37.59,987.5
9.23,287.19
28.21,893.48
17.9,644.75
43.85,1174.97
28.1,880.66
41.05,1114.84
12.2,382.44
38.08,1074.03
21.59,594.88
24.42,690.2
37.91,1128.12
12.97,444.07
11.52,410.71
7.07,263.03
26.59,745.73
32.94,930.32
42.14,1199.92
35.74,1013.99
29.74,879.94
25.33,625.2
23.27,621.4
22.49,625.33
37.23,1056.9
19.26,603.31
17.57,578.31
40.71,1096.96
39.86,1102.95
34.46,1067.87
31.18,881.6
19.56,477.3
35.65,1020.38
36.42,1081.47
25.21,798.67
20.52,593.26
9.74,327.92
28.16,849.3
25.83,754.35
30.49,895.04
5.54,204.01
29.98,871.44
37.9,1015.15
28.56,801.07
23.08,611.97
44.83,1171.95
29.56,752.84
36.92,928.78
13.88,390.65
12.76,444.34
41.94,1162.76
42.09,1202.37
10.13,325.7
43.54,1097.83
34.16,975.11
16.96,522.81
13.72,434.56
31.06,810.99
8.9,300.19
33.42,976.02
37.89,974.74
25.36,623.69
38.02,1059.12
31.98,850.87
28.14,847.86
22.07,631.37
31.1,814.4
43.97,1207.76
9.71,340.43
11.75,391.41
31.52,822.94
44.38,1281.76
24.98,688.58
20.84,706.96
43.42,1082.17
16.15,555.56
18.15,583.69
21.88,628.78
25.77,644.31
7.16,282.21
21.1,516.22
28.31,779.93
9.95,395.54
23.45,673.84
17.29,519.88
9.46,418.8
41.64,1148.51
19.32,685.37
24.72,697.61
25.99,810.39
11.64,381.39
27.66,811.74
14.83,420.81
29.2,844.57
9.69,360.77
36.68,1024.03
39.54,983.92
44.22,1266.59
40.82,1138.54
31.57,915.19
10.78,459.93
8.49,307.42
8.16,344.44
38.6,1110.83
35.59,972.94
13.9,447.57
14.46,413.79
8.86,174.34
43.87,1151.51
15.05,393.08
38.91,982.36
35.61,947.49
37.09,1168.74
30.14,783.45
13.53,468.56
13.81,332.21
42.34,1176.04
27.14,818.67
31.83,828.5
26.22,716.1
18.7,511.12
33.18,959.05
39.38,1101.39
14.35,506.28
11.5,377.72
7.64,198.51
41.13,1061.04
32.49,830.25
33.43,883.49
7.17,243.67
20.94,594.92
7.29,272.73
32.56,801.05
18.7,615.6
44.23,1221.9
33.83,922.38
10.71,333.96
12.29,375.08
9.88,324.1
14.98,500.46
43.85,1185.97
44.41,1226.54
16.48,516.04
14.77,432.48
15.26,384.29
25.23,812.65
24.27,743.09
22.94,749.95
8.18,274.08
15.33,503.12
23.17,642.06
13.63,479.78
29.98,943.5
11.16,469.84
19.37,586.2
35.36,1028.04
28.67,847.55
41.5,1145.61
16.53,539.09
5.41,188.92
25.25,638.97
13.85,472.12
9.93,282.41
5.71,191.92
28.46,785.09
20.45,701.46
17.93,544.23
20.26,553.48
35.53,914.15
14.29,446.45
25.39,721.71
44.76,1148.88
7.0,282.92
31.31,783.99
32.31,843.13
21.91,729.46
37.29,961.99
31.86,888.24
33.49,960.22
10.18,463.44
26.89,863.58
11.69,431.22
8.19,239.91
21.98,591.9
8.95,294.82
5.02,371.4
43.84,1225.72
40.08,1098.33
12.44,421.93
11.0,456.4
18.72,531.3
9.51,341.8
18.56,549.93
33.21,886.63
14.58,449.11
36.14,1024.34
41.92,1165.14
6.52,346.46
26.62,727.81
8.06,315.24
27.05,704.13
6.49,257.34
24.89,629.56
22.08,680.14
43.31,1291.13
12.27,468.27
9.34,309.69
7.92,356.15
10.59,275.19
28.45,837.21
43.93,1350.48
28.83,846.13
31.08,860.55
29.62,819.89
12.01,416.46
42.78,1166.27
44.67,1187.5
11.25,371.15
14.95,373.09
27.81,838.46
41.76,1207.68
28.24,846.69
20.09,580.2
20.2,625.57
21.0,648.71
42.23,1136.71
35.84,1064.12
37.02,1074.92
6.73,327.32
17.38,553.23
36.34,917.35
9.74,209.13
15.46,456.09
37.91,996.17
27.34,778.59
26.76,698.77
16.81,450.28
8.71,194.24
39.6,1005.91
12.26,378.61
26.07,714.92
28.7,878.62
24.08,681.36
37.54,941.06
5.2,211.69
19.5,614.85
33.01,782.09
6.93,345.01
41.84,1170.17
20.16,686.72
28.81,847.58
5.38,207.62
26.57,759.52
13.26,401.42
18.43,609.45
42.52,1115.0
33.72,962.15
30.84,938.86
44.55,1226.44
12.15,407.53
7.44,310.19
35.74,951.63
5.92,116.99
36.17,944.03
25.24,683.5
14.08,471.53
30.61,810.57
24.76,672.14
12.57,459.09
37.24,1053.96
16.57,586.0
14.8,463.36
32.83,828.49
21.78,772.3
18.75,604.86
27.4,749.43
31.38,936.14
9.98,360.96
40.81,1193.31
19.89,611.12
12.81,394.96
10.18,370.78
40.97,1182.21
7.54,240.97
33.35,936.71
5.82,173.04
40.15,1132.58
41.42,1138.49
15.69,530.19
7.49,347.43
6.57,224.25
43.32,1194.21
30.65,880.03
43.1,1138.72
24.21,645.52
37.09,1118.78
42.94,1148.4
15.04,450.67
8.59,299.41
16.23,536.1
26.92,744.44
32.82,873.49
44.03,1209.83
36.39,1052.04
8.5,339.9
41.82,1108.19
38.8,1004.42
13.61,382.14
40.69,1137.08
14.09,483.93
25.98,720.44
35.76,961.23
8.83,248.3
33.29,928.25
25.71,783.88
25.38,694.06
29.75,906.64
8.03,237.73
10.09,304.64
12.06,392.14
11.07,385.92
22.97,659.22
29.01,840.96
10.35,372.2
34.8,1041.05
38.95,1077.87
8.87,301.67
11.73,417.32
19.77,487.56
31.28,799.49
8.42,364.23
18.89,539.89
44.63,1167.84
25.81,771.45
11.93,390.42
29.46,893.74
19.26,556.37
40.59,1190.9
43.02,1154.53
14.41,515.91
41.75,1149.03
36.03,951.66
11.22,376.16
38.05,1057.65
12.11,396.97
5.39,187.73
36.12,1088.88
18.85,585.74
41.87,1014.45
22.72,680.13
29.42,865.86
34.83,850.66
38.78,1026.71
12.1,457.9
13.16,438.75
40.51,1122.57
16.68,445.05
30.49,810.94
7.84,214.36
31.71,779.48
12.45,257.7
36.91,1147.81
34.68,923.25
28.52,830.01
11.02,443.07
15.61,499.19
6.69,261.38
17.6,561.53
20.23,728.51
23.61,693.56
44.87,1134.22
34.01,884.34
20.72,560.98
38.83,1058.61
19.66,518.99
19.5,551.47
7.55,278.45
34.41,1019.03
13.09,373.1
14.41,495.14
18.85,585.23
37.88,1087.83
39.43,941.93
27.04,667.86
42.02,1058.21
22.09,732.55
29.19,782.49
42.17,1083.25
25.85,738.54
23.44,809.07
6.16,212.47
40.22,1065.02
12.56,470.9
23.28,695.91
36.76,1018.2
25.51,708.77
36.24,1022.76
38.47,899.24
39.21,1095.87
8.18,228.47
13.26,518.27
41.38,1196.37
15.51,532.75
33.27,1049.77
26.16,912.65
42.48,1160.78
15.22,481.9
37.25,1073.55
21.39,670.82
14.62,321.48
24.63,698.11
26.64,710.56
9.41,358.58
12.69,442.84
41.37,1133.75
31.63,847.29
33.17,895.09
19.16,688.03
26.59,618.52
6.54,444.77
10.73,479.27
44.02,1189.51
13.38,472.22
24.64,708.07
42.22,1144.25
31.13,850.03
11.65,349.9
22.97,715.86
23.51,634.67
24.02,703.25
38.66,1041.2
27.23,897.11
35.63,1055.03
19.61,544.86
32.84,998.14
22.13,675.98
35.7,1058.41
34.42,1016.7
18.61,478.33
19.26,614.91
37.92,1043.67
28.9,938.5
29.63,784.37
43.34,1226.0
13.93,374.81
25.88,876.71
12.83,454.86
14.58,432.69
29.36,920.37
9.61,445.94
10.96,398.21
14.74,456.19
25.32,662.78
43.36,1123.07
32.24,828.08
31.13,945.97
19.79,665.51
8.57,247.41
36.82,1093.59
6.56,244.26
34.56,927.48
19.52,614.94
24.05,695.24
25.8,634.61
14.83,447.36
31.72,808.21
16.16,397.32
10.84,331.01
19.4,577.68
38.4,976.44
21.65,643.55
43.54,1192.11
6.49,302.99
5.73,230.06
40.85,1163.34
12.68,464.37
13.66,346.86
36.27,1111.23
12.23,478.94
29.57,820.59
6.79,210.67
40.04,1151.4
27.83,753.3
22.96,609.02
19.52,566.35
17.5,609.34
15.56,576.81
44.01,1311.79
17.21,515.04
14.51,452.67
23.31,673.24
15.3,443.61
15.86,455.79
15.62,464.1
10.51,475.37
40.48,1060.29
12.37,422.28
5.88,283.09
36.1,1129.72
23.06,694.52
19.17,562.43
26.32,699.08
27.27,728.12
20.4,609.2
39.06,1058.06
38.71,1064.27
19.61,625.19
13.88,407.87
24.46,734.01
11.25,443.56
16.29,397.74
20.33,618.74
20.31,694.0
12.18,429.71
25.38,696.94
29.55,875.74
29.47,805.25
37.09,1080.32
8.09,330.44
11.28,496.41
22.48,655.78
24.31,734.54
13.22,410.12
16.97,530.85
11.38,333.34
26.71,847.2
24.09,716.44
32.52,914.98
30.22,910.15
15.84,587.9
35.41,1121.63
11.07,326.21
30.22,897.32
29.8,902.52
14.42,455.27
12.82,382.12
9.27,402.31
29.81,790.76
19.56,613.74
44.95,1182.04
30.4,862.93
5.4,142.1
19.95,536.86
5.57,130.69
30.06,1011.73
41.7,1056.42
34.8,1022.95
15.61,444.94
12.15,261.05
40.1,1118.25
9.77,499.15
33.39,888.06
14.77,580.0
17.06,644.76
6.87,207.26
11.8,291.27
6.57,217.25
25.82,810.89
23.0,553.88
26.3,787.11
7.61,296.17
37.24,991.63
9.97,319.55
38.28,1045.99
17.88,552.46
22.76,767.43
31.11,852.72
29.22,824.63
27.63,827.95
21.01,565.74
24.19,801.21
7.62,240.52
11.48,415.34
34.31,941.88
31.89,897.54
18.47,681.78
36.7,1033.08
37.25,989.14
26.1,696.72
44.19,1280.65
15.66,518.36
16.79,489.28
5.37,300.4
10.99,325.48
37.72,990.28
30.17,845.47
12.61,397.0
32.09,796.7
11.54,357.55
21.27,665.25
44.92,1199.92
17.65,538.94
32.17,842.72
5.24,247.92
16.98,553.86
17.22,614.82
38.52,1043.53
11.82,379.8
17.88,585.1
11.52,378.76
24.06,739.18
15.88,540.77
12.13,338.96
22.26,589.48
23.92,663.01
17.36,430.66
43.67,1303.2
10.82,294.1
33.56,1008.12
26.09,690.51
20.39,674.36
31.97,970.16
11.15,274.64
42.2,1148.4
38.33,1160.71
34.76,975.1
43.33,1237.46
42.63,1181.4
13.08,480.29
40.46,1187.52
36.65,1005.2
22.35,659.05
26.25,737.53
27.48,712.8
25.72,785.17
21.98,654.35
29.9,923.04
37.94,1165.31
43.13,1146.06
31.64,866.29
42.86,1134.48
43.5,1274.55
31.01,792.92
16.33,528.78
25.74,654.49
41.17,1217.49
10.08,395.77
34.7,929.59
42.85,1279.22
33.71,894.86
42.93,1180.51
33.89,815.11
44.45,1248.99
43.44,1164.65
30.1,839.1
29.0,767.23
40.87,1055.73
35.81,962.54
28.91,900.19
33.56,963.5
7.82,243.44
43.21,1046.78
22.0,767.72
8.59,166.27
20.15,671.75
25.56,768.61
44.87,1209.78
29.0,790.58
6.81,316.25
7.89,362.88
21.32,699.06
39.57,1156.19
19.41,494.59
44.38,1168.57
5.57,201.31
26.89,775.81
44.07,1218.78
24.34,772.68
25.31,731.2
17.78,591.4
37.01,1004.1
42.21,1278.81
22.08,614.02
41.51,1098.71
10.58,380.73
32.0,969.54
17.3,486.23
9.24,313.47
29.68,820.52
26.74,706.84
27.69,759.46
34.5,921.73
24.03,780.74
20.24,616.06
34.65,936.27
33.94,1060.91
26.08,861.12
29.8,948.54
25.34,707.01
30.04,913.31
20.98,753.47
37.55,1015.53
33.28,919.18
33.52,912.05
44.24,1219.35
25.18,839.12
43.02,1179.64
20.86,587.86
41.4,1129.18
27.64,862.1
27.8,625.42
39.98,1122.84
43.18,1165.98
