square_feet,house_price
478.47,133076.42
3341.24,544561.49
3148.34,451743.1
1509.61,333041.09
2687.36,416866.98
2565.37,437979.23
915.45,156189.61
1095.73,173609.99
2859.54,470877.65
3760.79,588119.76
2474.62,377511.27
2444.13,415300.27
2728.05,401946.84
1986.08,352295.13
595.02,135690.92
1827.41,239438.28
3640.91,573535.47
3297.81,564105.15
3738.72,564338.55
950.19,207755.37
2221.45,398840.04
2505.02,387563.1
1155.73,222981.74
1123.49,243783.06
3215.32,496297.34
2818.67,464754.21
2729.88,503937.29
1361.15,226895.58
2224.37,400241.14
483.05,92871.47
867.81,175448.4
2265.7,406084.38
1514.82,198897.73
3876.41,607747.31
2097.35,379837.33
700.83,161562.14
464.23,105362.88
3010.93,457395.62
1017.42,221522.34
1076.12,201623.76
1925.71,357740.47
1350.62,264665.98
2619.68,425905.71
2148.49,410609.95
801.22,152945.64
3225.07,582717.88
1933.09,385766.99
2599.0,479749.66
414.19,107240.9
2655.04,545745.98
1418.26,267611.81
2179.73,385613.81
1471.79,270055.24
3986.54,597217.35
1231.03,275003.07
3686.29,578083.86
3704.68,645726.58
1915.6,377435.39
1494.41,293752.77
1771.73,292330.06
3961.62,628960.04
2627.67,342050.74
2361.21,399894.61
529.3,151587.8
3452.23,557797.99
701.7,138432.64
569.1,127074.17
1389.49,297251.2
2112.84,364992.37
3623.04,673560.47
3244.28,513116.11
1111.48,223359.39
1739.49,296318.41
3208.86,616475.64
2297.53,401186.95
1028.17,268367.68
1825.8,309531.28
2653.37,506460.97
3903.61,640795.15
2782.52,499934.97
458.3,85457.63
2938.03,504533.07
1303.11,211773.06
3503.77,586497.26
1782.0,265811.92
1118.61,214913.83
2084.61,401501.4
1318.71,265106.08
1248.96,198789.1
2463.74,348716.04
3162.45,544648.4
3405.84,627331.85
1831.61,291815.21
640.49,205226.0
2142.31,371114.61
1961.61,276063.66
1109.12,168690.57
3626.12,627126.62
3906.93,641810.33
586.29,179344.06
3264.69,490192.41
2724.58,463263.55
1341.17,251389.94
2686.56,447487.85
863.12,168250.97
649.86,137233.5
3976.56,654322.69
2690.93,465275.37
1311.6,254710.91
2020.12,395349.23
3820.32,570069.33
1979.41,283689.12
3641.6,640181.07
3527.71,538926.41
1638.96,283247.78
2905.63,461649.69
2777.79,442032.55
3176.36,466837.93
1717.34,288473.18
588.05,156350.19
1015.74,202242.94
2619.59,462159.69
3190.36,508238.65
3121.78,554929.82
2501.25,406121.3
705.13,95621.44
462.24,127983.23
3215.71,563879.6
2377.76,386033.63
3217.76,581938.5
986.04,172444.39
1866.72,353036.99
3709.01,682327.77
1017.75,203768.11
621.5,136858.66
2752.48,458776.3
2540.33,492439.05
3827.31,641873.91
3663.29,692372.16
3097.95,525999.23
468.97,102466.95
2129.39,348608.71
3625.97,596552.16
1961.14,273121.89
3863.72,608507.79
2748.96,444799.96
794.05,176053.61
2233.38,455236.46
2904.22,487799.66
635.33,91125.17
1640.74,265765.64
2981.49,507691.02
965.46,197592.32
1654.02,352149.37
2883.68,520396.27
3191.95,566889.37
2266.64,382107.23
3844.69,675309.97
3731.19,570566.28
2104.37,400051.63
976.99,188108.11
3182.55,468141.63
1275.3,259909.07
3434.16,624059.02
2513.72,411782.48
1818.73,376090.51
2402.98,349152.53
2318.11,353925.4
3729.04,602951.85
1171.71,214314.82
3741.37,582047.26
512.83,130608.87
3169.13,503779.15
3710.81,590986.0
1818.59,332280.51
663.04,130554.83
3296.8,540122.41
3434.31,537923.63
1610.53,251730.06
2266.94,417789.25
3314.09,618107.07
1091.35,246126.64
2664.31,462358.79
1950.27,320246.58
1027.9,195536.92
3393.18,603336.59
1568.85,210393.92
3763.93,598672.16
2448.16,444563.36
2252.24,346560.0
1923.9,353242.7
1842.42,339259.87
3344.68,491022.1
2839.0,479259.57
3185.28,502522.84
1915.9,351773.94
1341.17,272412.33
712.71,168302.34
3195.96,532369.05
1895.0,344208.1
2233.2,342447.14
2089.64,362355.25
1952.1,315128.3
2862.04,519855.76
2591.44,464650.24
3899.39,665184.85
900.05,235556.57
2464.67,407384.57
627.66,128701.54
3308.51,531586.39
2618.72,381773.16
1942.16,288439.74
3288.05,568945.91
2038.01,306606.36
1220.03,199574.55
2101.0,361538.85
654.99,136593.45
3632.3,633071.08
3031.45,507145.48
3137.14,488084.28
3548.18,623754.83
3249.66,567510.61
1954.67,294135.78
827.09,181413.56
1744.11,287504.19
3762.7,581920.74
3816.73,704923.86
3164.34,529723.23
1135.95,213718.49
1100.02,217593.94
3567.18,622525.47
910.9,165899.04
2502.89,405519.68
1761.71,336457.01
1487.24,223900.04
2838.58,514617.49
3854.45,557102.39
3199.48,519846.42
2150.19,315368.04
1986.56,311086.38
3667.59,656376.89
2481.19,461246.75
2187.9,419563.02
2858.21,421799.1
1253.75,205197.83
629.45,153983.64
3478.4,602083.92
2586.14,407595.2
993.56,181684.64
1472.97,234329.97
3963.76,718884.67
2683.93,434341.14
2690.0,454703.75
659.79,151335.43
3888.37,682391.36
3614.02,551079.94
2372.02,448864.71
1513.8,235423.36
2913.0,533071.54
3400.15,487978.32
3230.04,530203.08
3917.37,710078.71
2692.68,480720.75
1556.41,297270.92
2192.54,341177.07
3338.74,520174.68
1355.23,296004.74
1233.07,249681.08
3009.4,537062.5
1999.94,352573.57
3339.65,539200.3
917.26,210271.82
1608.51,299845.77
1365.16,249364.84
2912.33,430908.38
3133.59,558831.25
2041.61,371733.92
2120.91,346550.19
875.31,215939.62
2926.58,498650.17
3972.34,657668.05
3200.52,566319.8
1203.2,251221.27
2643.24,457709.4
1461.84,263183.64
508.64,180931.75
1047.36,184916.55
769.34,186919.34
1105.36,213243.63
3264.18,558415.55
1454.2,307933.13
3125.34,506143.16
3815.91,648914.44
2467.38,430022.57
2147.47,349202.41
3100.46,566024.56
749.52,182873.63
1941.56,326152.25
2195.77,419071.31
3391.78,523882.23
3331.18,548472.25
3453.76,549920.53
2912.34,516574.57
2310.0,378967.71
3380.37,588836.66
3543.82,606967.3
2129.74,356084.53
3948.38,724122.5
3549.35,550545.45
2237.69,334663.58
649.44,171597.69
1208.17,164506.24
3195.03,590382.69
800.16,172974.24
2091.28,313096.28
2577.47,400685.39
3562.05,514351.55
3449.61,583617.54
3151.4,468629.03
1867.7,347395.87
912.1,177803.85
2810.74,453045.9
1052.64,223310.29
2420.73,436244.37
3930.44,690728.85
2381.12,383777.32
2724.0,457449.47
2839.27,450988.24
3389.4,565246.55
1965.93,317782.01
2191.04,363406.87
1033.5,192384.69
2612.85,453093.7
1464.73,269804.84
2227.45,402413.71
3159.61,519575.63
463.25,103651.07
2430.1,421620.64
1024.4,176032.89
1405.78,279096.5
524.97,120859.24
1010.07,207655.77
3951.87,652628.0
3994.68,721229.25
2991.45,513964.92
2602.68,443186.0
3197.23,501206.16
3627.6,628752.58
2269.5,380603.44
527.02,86896.55
2953.82,485315.26
3944.57,650249.32
1328.99,223447.02
2068.48,356094.63
1700.59,302693.29
1805.68,318949.99
2997.04,548923.4
1762.26,269992.92
3787.9,707549.72
3242.77,535062.3
499.53,140883.84
3346.78,557351.5
3182.29,456728.91
2259.38,350556.13
2188.54,359437.5
3407.9,602960.0
1929.23,291422.68
974.06,170548.51
1526.44,284344.81
1354.73,268233.67
2851.81,495152.68
1043.94,176855.25
2721.18,396485.21
2077.48,380698.07
3422.78,623771.34
2146.0,359561.7
3747.29,562029.58
3641.69,577678.87
1067.04,222009.25
2870.2,471355.42
1172.65,269327.93
3363.9,593266.12
2688.6,460377.01
1458.82,205710.42
1296.85,222731.38
1946.48,322937.8
3282.6,511470.79
3266.18,547814.09
520.15,133859.13
1488.23,218926.15
1922.26,366187.72
2508.1,426819.58
938.3,201363.49
1607.02,315658.24
3588.15,555288.14
2115.57,412124.82
3078.92,506109.65
2145.2,425817.68
2073.94,329472.48
2638.93,500773.12
1333.71,221428.96
1299.29,325170.66
3961.67,601600.96
3528.37,624310.5
3055.92,493790.55
893.72,205128.76
508.81,125205.12
1031.49,171814.05
3775.83,493652.17
3338.64,655345.69
2283.07,395120.25
3887.61,502336.78
927.7,198123.19
2412.94,437500.57
1059.6,187274.43
1503.14,252438.79
3784.49,616801.41
3525.8,630135.8
766.48,167853.43
1298.36,290833.24
2540.23,473682.28
620.87,136700.66
2380.3,349090.99
2504.17,417120.49
1447.48,284094.71
1455.24,270219.54
1224.69,253448.28
3768.43,653119.45
1799.94,338039.44
2506.97,415710.88
1485.67,289709.23
2929.59,578070.93
765.19,121831.1
657.91,162471.58
3079.42,585920.86
3016.0,455323.1
1354.0,284905.7
1678.17,339614.39
3846.14,561598.75
775.59,186909.9
1059.33,200679.45
1948.14,340120.79
1415.56,251909.58
2736.43,511242.26
2886.17,478503.91
2295.0,377350.21
2600.31,423083.58
1960.31,332180.26
3137.39,476686.09
551.55,119627.8
1526.41,282801.12
2863.95,495492.39
1586.72,327661.71
682.73,159256.14
1642.05,280550.0
2961.38,453960.8
839.15,184469.59
3008.67,496601.02
3191.64,525292.6
2687.08,463152.83
1279.24,258193.24
3299.06,556052.24
1171.99,220536.77
3660.96,564439.65
2943.92,467249.1
596.99,163287.28
3277.43,524084.01
2223.16,334860.69
2029.54,395186.76
1913.84,304498.77
2583.87,438916.78
3008.48,520939.75
3625.52,593966.17
1382.6,178305.37
2670.79,465595.95
2870.83,532826.87
2829.27,505180.32
2174.8,300024.16
1807.68,393560.18
3144.56,467692.15
1480.04,237064.31
1148.99,246387.5
2364.99,421423.62
1363.4,257065.88
519.64,112231.32
585.67,175019.55
2902.04,483751.91
3903.33,565793.87
2036.88,398889.45
929.42,195914.17
3345.1,598289.14
1341.17,269328.52
3984.26,755073.04
2427.75,402650.74
1237.48,236123.48
2185.62,403704.71
1607.37,281069.54
3206.1,563847.49
780.94,81946.53
3485.21,569693.56
3162.41,520158.59
3500.91,569219.17
3621.98,555492.4
1227.2,262293.07
2275.62,372992.39
3459.72,577429.33
1758.6,312533.63
617.47,156673.99
1449.88,313630.21
1270.91,246754.36
3532.23,615728.76
2069.85,365598.08
2860.76,459225.85
3863.63,623270.77
1477.08,262378.81
3140.32,544172.86
481.95,125215.93
774.82,143289.07
982.71,190767.46
1524.71,228925.11
1850.75,321289.74
2117.26,367635.05
1283.19,299293.07
638.38,183771.67
2839.08,435331.49
485.18,128310.84
3314.09,556230.98
3744.96,601667.78
2957.33,486967.24
2545.46,418465.11
2765.27,537500.41
2748.0,446076.93
3754.14,628043.83
3871.5,518543.7
1936.16,368986.3
2621.49,488351.66
3290.11,499908.61
403.74,96730.1
2297.26,411062.28
2750.35,463307.36
2981.94,515903.61
1727.64,299484.01
1464.32,329871.7
1055.71,188078.22
2408.14,510918.15
3709.49,660506.49
3625.52,629715.34
1695.88,269547.05
1328.28,278025.39
3239.66,560829.89
3009.93,416599.58
2219.22,332182.89
1800.51,332236.6
845.67,172954.74
3226.5,512730.8
2622.87,484554.26
1756.77,283658.62
3707.64,586325.14
2774.82,441070.56
3745.26,634096.8
2107.88,305074.17
2036.62,337983.98
3774.06,540530.98
3855.25,614434.42
3858.76,660840.95
3348.03,583129.73
2064.66,333998.14
1157.08,239980.14
1780.39,310780.68
3777.87,676417.79
1708.8,301959.85
3124.18,397859.51
3722.82,647443.04
3893.41,613596.98
3811.63,609663.3
2398.21,422157.26
2170.77,324533.99
3955.51,646668.68
1185.45,244347.28
1075.11,222324.99
3867.46,603563.46
2881.1,521252.79
2330.69,363042.48
875.38,162931.0
2247.66,382221.27
3799.2,632878.84
2570.41,423276.69
1856.66,370619.49
2383.97,418497.54
3590.12,591767.9
3686.26,614236.32
1840.32,351114.16
2589.02,447489.17
1405.13,202818.46
2023.91,391849.1
1191.58,232441.52
2313.3,422037.69
2481.66,407064.01
1616.21,232002.12
1379.63,184250.93
943.69,163488.67
902.36,200619.86
2961.26,545853.24
1197.9,239042.45
824.72,143062.96
3995.94,614121.05
1335.7,293462.47
3625.77,537333.59
2593.07,518754.95
2974.25,570937.88
2419.31,492087.02
1050.92,219156.02
3449.39,552979.47
3380.7,572037.45
1658.87,329080.89
3149.86,495960.71
2354.94,362745.29
3672.58,588574.23
3290.17,511512.36
547.58,166557.33
3565.39,558409.22
3886.84,637275.62
3071.76,550438.7
831.69,212071.52
3306.55,554645.02
2730.96,474498.98
1619.77,259304.97
3582.51,631278.47
2436.04,462384.06
3470.54,491366.58
2812.41,540725.7
1438.66,243242.16
3910.07,663001.1
2455.62,421234.35
2260.32,386856.09
1852.63,320819.24
890.84,154390.72
2870.37,501168.55
1950.88,332690.26
3764.61,557307.91
3874.35,585227.5
3163.51,471771.59
1272.98,224493.44
2977.53,515978.49
473.52,101566.16
3375.04,597103.09
2177.03,372276.0
3772.26,603145.73
1759.94,314557.09
1347.42,296391.95
3982.2,585742.21
2310.44,457109.91
3507.46,616961.18
3679.81,601031.0
2266.49,432955.31
2040.57,344733.56
2390.39,419114.79
3451.86,544899.53
3872.78,673793.12
1581.96,264018.3
3059.07,506790.52
1427.35,285927.53
2599.43,479742.87
3297.24,510519.77
3591.35,621054.99
2015.38,317861.76
1731.12,237297.39
1312.43,223253.39
880.3,206585.53
1713.7,306645.38
3539.12,558025.95
1907.71,338073.28
1542.26,282071.03
3060.88,534196.65
1176.1,176645.17
1322.63,245159.17
3769.27,620839.78
693.72,115188.24
1892.67,286373.02
2476.3,407812.29
1228.94,234606.27
1411.64,262132.92
1198.64,212553.47
1642.67,276560.73
3634.62,578132.12
1953.71,353436.34
1904.18,378593.13
1791.69,243352.43
3870.82,658255.18
822.28,170105.92
3538.75,603257.79
1577.78,325658.19
3843.44,593126.69
1534.82,311077.01
698.35,119022.29
2272.15,395462.22
1220.32,225504.76
3110.76,518491.31
2766.3,426539.35
2871.29,497887.52
1096.56,262838.82
2951.07,454023.84
1520.79,284301.95
3995.23,687777.84
3034.36,493233.92
2525.48,480010.27
3521.62,559935.39
2521.52,423854.75
2389.9,371788.38
1254.34,242109.12
2841.2,476299.0
1748.72,333765.59
555.1,115593.69
3337.82,522241.58
586.74,150930.63
2820.28,527674.17
964.2,213386.98
1957.25,407852.09
3492.73,597489.88
739.91,175890.03
2801.74,496759.71
2605.43,497404.99
3523.11,631205.77
1021.85,170611.98
3279.24,575026.28
2020.44,362380.04
1943.12,334731.67
1702.42,245948.94
1788.07,265936.46
2271.85,377526.44
784.48,125312.41
1930.24,327623.99
2747.13,489740.34
2193.49,358128.35
996.99,202050.53
1706.99,270167.15
1994.66,359648.19
2807.95,491029.88
3642.76,534923.43
2381.35,379453.09
2834.93,425597.87
677.88,166138.71
3836.08,632658.07
1534.75,278588.42
1675.45,297035.86
1202.23,240346.61
704.81,165501.36
3244.17,516197.14
1265.76,219952.15
1417.68,260758.32
1054.47,202426.27
3909.59,728237.19
3211.73,515996.6
3747.64,624815.25
3502.2,595137.63
3662.67,660061.66
2124.52,339781.87
1013.95,242375.25
1576.77,281668.45
1452.83,348627.54
2981.68,511723.15
492.42,90114.27
911.35,180875.42
2858.39,531262.57
844.39,179041.66
573.85,134415.88
793.17,189802.57
2886.43,469360.05
901.57,179017.36
926.7,161010.36
1229.08,288206.93
3103.28,465955.98
1121.27,223377.33
527.35,142365.17
3661.11,598575.04
3554.75,529579.56
1065.35,179513.0
1355.23,269888.58
1078.81,188117.41
2990.32,415768.2
1300.03,257194.68
3753.22,574797.15
3379.51,583372.69
2518.24,420157.42
432.18,108041.52
3581.21,589422.81
3019.94,457338.04
3236.47,501475.91
658.57,141431.62
2950.82,447130.19
3296.52,574089.34
3843.89,612990.97
2489.69,369174.87
2228.95,364136.64
1931.43,343221.66
2924.64,471019.83
3714.96,624665.4
2559.12,455563.77
1218.22,307404.68
463.27,150921.31
2628.81,381903.31
3512.55,561550.37
637.51,138110.68
1831.26,344330.74
3784.17,576621.45
2206.04,361764.46
1194.37,190613.71
1673.16,280879.38
1869.3,310990.77
822.24,164224.36
2778.85,420679.28
2531.79,466750.8
2731.8,478025.68
2598.85,384780.25
460.02,119711.98
1028.07,157032.64
996.06,239650.11
752.63,209320.61
3047.71,504914.13
832.49,150008.86
2805.5,444900.03
1042.21,192622.75
825.92,170775.66
985.11,238778.27
2230.25,419084.08
2723.74,496059.47
3322.93,555537.98
862.82,145606.48
2618.27,413408.34
3185.82,530358.65
1524.66,239514.95
686.98,161690.13
961.41,218209.16
729.61,175064.75
3593.96,610802.34
1756.13,250374.7
2284.05,441169.43
3167.28,461085.25
1737.39,305463.49
2736.77,484443.08
676.05,161584.2
2131.26,324126.13
747.47,130557.28
1293.82,253107.33
1456.03,284894.19
2983.3,453299.54
2826.78,489379.93
3089.49,452134.31
622.32,160900.3
3978.09,607037.61
595.91,141639.55
3372.69,552245.04
3064.97,556548.55
2530.34,438667.98
1979.89,326074.56
3125.68,533461.14
3063.49,595899.83
893.84,205887.14
3253.48,535579.87
682.81,128734.48
2201.97,358095.16
2722.29,484599.71
3358.08,516693.94
2067.2,360174.53
1252.69,282848.28
2166.37,380345.03
1300.75,211115.69
2303.41,475040.3
2065.03,422013.16
3209.82,552045.26
1264.32,279607.39
1119.95,209822.49
2107.07,391803.82
581.82,125451.75
1225.63,191652.4
1673.34,387484.53
2155.47,322997.86
1369.97,264973.01
2418.29,423347.29
3562.29,606434.87
2357.42,400313.61
1432.62,262344.42
623.13,147361.26
892.0,197936.73
2420.38,412989.99
2861.35,476515.72
578.8,99969.62
1067.98,271291.83
1548.69,299844.53
1551.18,289520.41
3850.27,599906.28
1133.57,189257.41
625.07,167948.42
1670.85,295295.92
883.99,200870.36
855.7,138765.37
1866.82,383133.24
1503.01,304759.54
730.22,157209.93
2575.49,454036.32
2206.12,407616.7
677.56,113679.89
3505.88,647238.99
1424.97,279269.73
3860.97,597950.47
3753.54,565035.57
1962.75,378776.74
1222.84,239996.2
3405.47,581102.9
1700.63,305987.7
988.78,168291.31
2385.79,426650.88
2161.85,367203.74
3460.06,568092.11
3025.41,599194.09
3554.1,620285.85
3044.93,544018.37
2711.83,561675.54
2200.64,393941.55
3955.19,648638.8
3852.99,597883.91
3455.87,549247.01
3191.15,444831.71
2479.21,451440.89
1335.11,210136.38
3551.58,621336.17
438.94,114670.63
1218.78,236799.43
1853.44,326563.69
2510.17,478573.11
2419.17,457740.1
1032.94,204069.05
777.27,140622.07
1200.38,258699.96
1655.35,265872.05
450.59,75214.41
2892.84,503593.12
1291.82,282105.4
1665.06,286258.82
1605.65,304207.42
2242.59,371335.32
3495.28,604959.52
937.8,223180.93
1626.62,285283.1
2891.3,443149.91
559.23,93385.1
3387.92,597011.48
3862.57,579021.07
2587.49,452237.75
3843.43,660889.25
1887.02,315791.0
1894.11,328387.75
782.5,196259.24
527.61,106804.45
1280.22,213466.41
2121.26,359843.67
2227.66,430330.06
1183.27,277288.64
2606.1,437158.3
1052.34,186301.16
1574.36,321133.38
1104.55,164731.61
2907.99,495988.86
2259.66,387355.17
3049.96,559570.93
606.09,180017.03
1931.3,307030.77
3881.05,639603.42
593.03,122997.5
1906.16,325795.66
545.43,148933.45
927.95,179266.61
2065.1,366614.79
967.05,223617.68
2267.52,445185.27
3721.83,620864.21
1121.47,221824.57
785.87,135847.52
3371.0,622022.9
2056.97,376036.46
3577.4,592452.28
1502.04,278071.55
2659.12,462678.72
3723.93,642254.55
1018.1,229663.32
3282.62,609101.74
2673.46,460330.35
3326.61,622023.97
1014.5,233982.77
1962.71,342313.31
863.81,130686.26
3856.3,632233.16
625.69,187691.1
635.74,123515.13
3633.36,598563.99
1482.74,277766.92
2549.27,467952.67
1434.91,252759.12
2735.53,426703.8
1092.89,231298.26
2051.93,331577.94
2320.57,330901.03
1601.11,350909.69
1306.12,275148.17
904.74,241316.21
2942.12,526025.51
1005.82,221303.41
1451.66,279668.83
1612.87,285779.83
2035.72,373373.26
2929.25,467453.51
1940.6,303984.9
3535.94,566211.26
2847.23,527757.42
3418.55,510907.43
2978.87,448298.97
935.07,207808.49
3920.54,619567.12
3231.71,554738.86
2461.8,456200.34
994.83,213058.76
1021.65,184211.74
2611.59,490564.68
1898.31,360343.41
2833.09,476014.86
1740.74,310383.55
2246.24,400486.6
1076.65,202018.26
958.72,145209.12
672.32,172123.85
3350.7,581446.17
2399.39,324776.15
3809.71,643950.7
3098.15,585843.93
3167.55,479081.91
2232.61,382241.12
3335.63,542760.44
3791.43,691701.22
2998.26,544567.89
780.12,141631.27
2743.67,474796.99
833.56,242197.81
678.0,133964.65
2894.44,483725.95
3405.23,582364.86
971.83,177558.7
666.93,200000.03
3591.48,568417.76
875.95,140583.51
526.31,114440.42
2995.8,525476.44
3451.78,534036.45
2252.1,398773.51
2343.73,422215.73
1612.7,251933.1
1258.47,221130.57
3118.84,531991.5
3457.42,598316.57
1556.48,265809.53
1385.75,262708.26
1364.05,245572.61
582.14,157636.35
1411.87,278432.58
492.34,113595.01
3238.27,555447.86
1321.34,235159.62
2884.56,500714.29
2355.48,420654.71
3414.87,661990.59
3857.36,613712.53
1722.25,303589.26
718.03,139199.6
3098.72,472985.94
476.69,109003.8
1202.67,251027.19
591.7,159373.69
3633.33,607763.64
419.07,104846.57
2173.87,358383.72
1926.4,307207.87
2749.88,440903.06
1443.08,224738.75
3545.3,639812.07
3043.64,580433.67
1956.26,276107.17
1688.89,313008.44
3337.2,561947.09
3125.42,527295.85
1836.4,305198.84
1628.94,328231.72
540.0,142369.73
694.15,183564.11
594.11,118487.36
487.9,85230.55
950.34,205490.27
3485.71,532000.27
3273.37,584631.51
3444.07,476823.23
2645.68,428940.66
2646.63,423445.45
846.15,167207.52
2916.28,497775.95
1408.1,273909.84
2269.31,413649.06
3837.0,658909.28
3534.22,572813.13
1239.5,301710.76
3051.94,563635.19
774.73,157200.77
496.27,120679.47
501.43,116052.92
1012.89,212855.47
2901.81,446871.78
1707.9,279704.49
457.39,59468.07
3956.88,625678.46
2320.16,436995.39
1817.97,317510.22
2267.86,386684.49
2271.9,400898.01
2092.85,328384.14
2606.62,441954.12
3588.26,626470.26
1486.17,282867.5
2153.09,407947.54
413.12,146182.24
3495.33,602444.31
1501.25,251999.2
1376.67,245528.14
3991.13,735501.45
2503.81,437359.5
842.96,181729.96
