years_experience,annual_salary
19.19,101401.52
0.8,28586.85
7.66,50927.41
3.09,34806.42
16.33,85984.41
9.59,66898.01
12.4,66071.72
11.96,70132.5
1.58,33717.52
15.67,62273.92
16.44,76874.31
12.15,71004.72
5.62,54537.12
14.48,86559.01
14.01,64249.25
18.25,96873.04
2.35,41478.59
18.2,91988.12
17.74,70936.32
5.95,41529.88
14.32,76000.35
5.27,41572.16
4.7,24107.93
12.83,67817.17
1.0,21057.0
1.93,36480.05
13.2,75049.49
19.04,95815.49
0.68,24427.72
0.46,26766.55
1.5,29562.74
0.03,32425.56
18.57,85715.25
9.48,52125.39
13.84,81140.21
8.33,60713.99
19.94,98534.62
9.6,71229.98
18.79,107455.88
12.99,80317.94
18.95,85362.93
9.9,66308.7
17.58,87403.48
6.68,43873.65
13.22,65354.88
12.34,70357.12
9.74,65613.27
10.03,71138.36
3.4,42301.39
18.12,93013.35
9.08,55147.75
3.03,37335.04
14.09,62343.86
14.54,80423.28
0.9,31611.94
6.66,63611.18
11.69,65580.65
16.43,92040.96
6.21,42947.35
5.99,59552.11
14.73,88155.62
4.38,49399.84
17.92,88201.73
15.81,78551.2
17.86,84546.05
7.07,41980.38
3.31,40342.66
11.7,63967.09
3.8,41359.27
5.32,44986.61
8.01,44449.72
9.25,65881.23
6.45,48337.67
5.69,51828.01
4.93,32947.83
13.8,67198.2
6.12,43272.59
13.89,75551.1
14.86,76173.37
14.28,85910.89
18.29,97287.56
19.09,85966.6
2.94,58850.37
6.41,46762.52
15.75,90466.46
15.64,77449.71
1.42,34963.81
19.24,99941.72
17.12,72900.06
17.98,101919.64
4.09,33056.5
10.02,57271.59
8.81,76774.74
7.21,45683.09
4.55,36753.95
2.79,25220.6
17.41,92025.49
10.61,63052.49
12.02,65951.52
5.23,51440.79
18.7,104585.12
18.73,78065.99
13.43,84989.96
6.41,47253.35
4.66,30491.6
11.91,69970.65
16.66,82366.2
19.34,99573.19
1.36,30936.46
6.68,51248.17
7.82,48898.73
7.38,42604.33
13.36,77678.42
10.94,59104.78
17.83,90615.29
4.45,52465.41
7.99,51674.88
10.82,68481.83
16.34,81931.02
16.46,79709.56
17.19,72657.26
10.38,61024.24
4.83,40598.11
14.53,68871.49
19.09,75546.45
5.71,31609.69
3.97,53168.67
0.45,26875.79
13.33,60163.04
10.9,58334.11
2.69,34511.11
3.99,42556.86
13.24,69489.78
8.72,71690.93
4.66,57873.04
12.12,70471.49
1.05,25756.66
0.32,29194.93
5.22,32630.21
5.79,53262.13
2.09,33679.59
2.3,23384.48
3.36,32072.11
14.49,80310.27
16.12,68110.05
3.63,30564.24
13.14,67246.97
4.67,49157.41
17.6,100319.01
5.38,46854.81
2.6,8802.5
8.78,46806.07
3.08,63760.06
3.97,40144.97
6.78,27883.19
13.21,90232.61
2.34,75806.96
5.68,49475.46
17.17,75915.16
5.48,61781.27
3.37,25456.13
10.67,57670.69
0.67,35724.07
16.08,76851.58
4.45,44463.11
2.66,40945.63
16.16,82991.17
16.86,75104.15
14.69,70135.12
4.69,38354.37
10.54,66588.1
19.38,99328.19
9.56,60084.53
18.99,97092.09
13.53,59612.68
16.9,86531.34
3.85,37948.91
18.53,93833.24
17.07,90752.29
15.7,71544.69
18.82,90005.63
15.78,90897.34
11.53,67803.95
12.97,69606.31
16.42,72719.69
14.98,81783.7
11.84,55303.32
11.96,65438.35
17.61,82689.97
0.2,28841.27
14.36,70467.22
11.31,61968.62
16.77,76394.91
4.11,37393.11
10.51,63491.91
2.55,31156.01
13.19,68648.07
15.28,79779.99
12.47,76656.06
11.1,69790.88
6.87,38686.28
12.8,75924.03
17.99,98908.2
14.43,81144.81
0.46,7298.64
10.17,62728.54
14.73,87617.05
10.08,56702.47
11.83,89595.68
18.23,71368.8
17.48,87345.69
1.63,36479.11
10.21,62115.4
12.45,69794.13
17.04,76321.14
5.31,38982.5
2.8,39379.09
11.94,49890.92
9.35,64975.38
5.15,42126.99
18.86,95423.17
6.35,54000.0
1.11,58712.07
1.18,40305.65
4.02,29461.83
2.33,50465.23
7.89,30921.56
1.61,27082.61
11.22,65670.39
8.17,50995.37
11.96,69108.82
19.78,92896.55
19.84,104711.12
8.34,50334.07
7.34,49768.66
13.63,86880.71
7.35,58482.58
15.57,78120.64
12.03,70893.75
3.99,53945.34
8.3,42961.8
17.27,76756.24
11.07,59137.89
14.2,76431.85
14.2,82436.62
9.64,52631.92
5.91,38151.27
11.93,56250.54
2.26,25375.96
11.95,61569.94
2.05,14884.06
18.04,83635.27
14.88,68674.9
3.62,36373.54
15.69,93510.73
14.52,63062.09
14.57,84102.63
6.71,61811.26
10.45,69310.83
11.72,68743.46
7.54,61900.32
11.21,69291.11
4.88,50966.71
17.5,87191.32
19.21,83741.04
6.53,57181.33
6.85,-50134.93
4.32,37411.39
17.3,85715.2
3.27,37331.32
15.98,69167.91
16.65,76476.84
6.32,49571.5
15.54,78624.33
9.06,56841.77
6.97,49603.81
17.87,86606.79
9.07,50621.2
1.1,32345.48
12.69,72044.64
13.16,64018.12
12.69,72743.42
7.21,45234.81
13.57,77727.75
5.82,45031.24
9.29,60658.95
4.33,41577.63
12.27,67477.09
16.21,84351.58
1.95,38573.6
0.54,27854.85
15.22,79113.52
6.46,44770.59
6.48,33118.3
11.29,64801.75
9.73,48941.0
2.43,28981.62
15.21,71302.32
3.53,31598.43
16.52,77580.52
15.29,-94478.55
3.34,39367.84
15.16,78962.6
13.22,80941.38
19.64,118195.32
14.24,78887.6
7.8,59579.72
12.4,70646.72
13.24,76514.56
14.91,64200.75
9.37,36166.98
16.55,66026.45
5.74,40089.21
19.27,103368.76
6.21,48773.02
0.75,24502.95
4.0,43564.97
18.55,92745.77
15.8,69462.37
8.79,59507.1
18.1,95019.51
4.93,59070.82
4.67,40712.75
2.58,47577.23
8.85,52731.93
10.28,79600.49
2.9,30399.95
2.29,38163.64
7.81,54624.71
4.65,53201.57
11.49,76036.99
10.49,53363.87
3.25,33683.92
0.27,42940.03
12.9,70928.0
15.46,85613.45
9.77,50616.3
11.51,63317.89
19.23,86650.25
15.35,86147.21
6.68,54267.52
17.01,94309.97
10.97,54712.23
10.44,65924.76
13.84,73592.51
8.59,35506.45
17.62,90359.64
3.35,47045.99
8.44,67099.89
1.3,29257.67
14.11,81014.03
5.41,48283.66
8.51,48698.65
17.73,79872.04
3.73,37657.0
0.05,23271.53
11.56,66174.09
8.75,52286.29
1.1,30546.97
5.92,37206.05
4.78,53925.66
5.21,28683.99
15.79,79628.07
6.09,44703.76
9.79,58190.21
5.31,36834.73
19.01,79449.33
15.48,81117.77
8.47,52990.68
14.54,78964.76
6.3,33837.97
1.64,44488.7
8.61,54497.74
11.29,40187.66
6.99,50965.06
8.03,49332.33
14.29,65944.29
17.91,97537.51
17.88,95025.14
11.51,68032.58
12.59,69680.44
10.66,66335.61
7.42,38363.14
14.76,78204.65
2.22,42687.91
17.88,95901.5
5.67,36455.64
4.38,41802.03
5.48,35197.25
16.23,83076.6
5.38,37805.08
12.19,60707.64
6.86,51885.94
13.13,65142.23
11.83,60056.38
19.96,97656.75
6.22,34914.94
7.0,46910.42
3.98,26617.42
9.28,46633.4
16.75,92980.86
4.22,36439.05
19.23,86560.77
0.26,32728.56
16.1,94288.36
13.83,75426.85
18.11,96533.51
10.44,57113.89
13.62,73102.56
0.99,28518.3
7.89,55195.64
15.41,86666.05
2.18,20872.5
15.65,72646.83
6.17,42696.91
7.06,41947.97
12.95,72154.67
1.56,32210.32
12.49,69192.69
18.27,85739.13
1.88,42345.63
5.06,44442.76
0.27,24756.01
10.36,61791.65
14.62,82121.87
18.53,91559.36
7.36,43848.51
2.98,49515.31
0.58,30731.67
6.5,38534.33
10.24,46328.93
18.02,93564.64
4.33,50492.16
15.63,83306.91
9.62,63565.86
17.35,90830.4
17.26,85452.61
17.15,71586.79
8.03,47503.13
6.92,55591.21
4.15,44198.61
4.57,39424.98
12.32,63750.86
19.24,93726.77
12.12,64672.08
8.25,53226.01
4.85,43027.42
13.04,64420.21
4.22,46166.61
1.87,30218.74
1.87,35448.45
17.01,85039.98
7.65,64096.03
18.81,95167.08
9.93,63032.69
13.83,76375.69
16.54,99558.46
17.49,85861.18
3.25,37689.73
4.33,41005.55
3.0,19778.5
8.91,56932.65
3.1,43982.61
13.02,74678.83
7.26,62486.42
19.28,98769.5
16.33,86177.41
14.49,82810.35
13.77,76127.96
0.79,25527.34
1.67,29829.78
8.64,36183.47
18.29,101789.53
1.88,29995.75
8.4,46062.12
15.88,77643.48
6.4,61442.71
18.59,90631.53
18.69,92484.68
1.14,45677.72
12.33,74831.67
2.91,32884.6
8.82,42272.08
17.96,92958.44
1.47,24709.88
18.75,-18865.33
19.89,94226.52
13.4,75187.34
7.13,57105.83
5.02,28736.83
8.65,56312.33
3.6,37442.35
0.4,28707.36
1.25,33426.84
13.27,72665.6
0.42,21270.07
6.03,37067.09
13.53,59645.61
3.5,38191.84
6.65,52473.1
0.63,24464.79
2.25,39515.5
4.52,39898.96
2.52,33147.34
9.44,46538.37
2.54,30339.39
6.1,53728.17
14.47,86830.18
13.08,69247.25
7.66,58747.02
18.62,101491.64
15.74,72606.54
12.14,70041.97
8.74,57097.17
1.2,37802.69
8.26,47218.74
10.91,65694.31
19.82,92304.74
19.03,95012.22
2.24,42625.93
19.59,105367.0
15.09,87664.66
13.64,64813.42
18.07,84465.76
6.5,55804.74
7.99,57789.81
17.42,83864.57
2.08,24947.72
14.18,43386.89
16.2,68934.24
17.7,84510.65
4.38,38019.84
13.58,172561.93
1.71,35813.34
17.22,103339.57
9.64,52567.41
12.48,53082.15
17.03,77165.08
10.12,73835.54
10.17,60709.19
9.29,65624.93
12.01,62545.66
14.35,71201.28
16.1,67648.24
0.6,24440.26
6.96,49452.36
8.65,62217.21
1.97,36396.98
15.03,93510.25
10.46,60370.7
0.04,27071.9
12.63,69071.23
6.78,43170.75
14.54,79157.11
3.59,35372.98
0.02,38390.17
1.74,24762.15
8.81,53109.47
14.96,67410.68
12.08,69980.99
0.3,15427.5
11.83,66347.7
9.64,49400.55
15.93,72889.19
5.13,36847.19
14.38,81161.19
12.64,68467.88
12.46,67627.32
8.11,57888.35
0.26,20618.76
3.75,22409.01
16.88,75306.09
12.34,65891.71
11.56,65078.24
10.51,66268.36
1.54,29223.29
6.95,57472.23
12.38,71232.71
2.51,22523.55
18.42,69091.27
1.45,22026.07
13.6,73687.73
6.02,49055.31
17.27,84613.67
16.54,83840.45
6.66,58889.23
9.24,57460.07
19.18,94936.75
12.16,80325.15
0.12,10929.48
15.54,93084.37
7.23,29818.92
5.52,37700.63
16.64,78776.74
19.35,79660.65
1.24,28023.91
7.81,51915.52
5.59,50500.35
17.96,93505.37
17.35,87127.08
18.02,97025.53
0.85,33145.54
1.0,25908.24
11.03,64550.63
3.34,31597.43
2.25,23082.22
5.21,46648.4
14.19,62666.95
13.43,70516.2
15.7,61579.36
1.26,29960.53
15.33,72833.11
9.81,63888.82
6.26,45129.89
12.21,66699.24
15.99,81384.62
2.08,27379.61
16.15,76978.03
11.39,60331.84
12.4,67402.43
17.58,82071.03
14.2,78302.81
11.67,51688.71
6.72,36528.42
10.21,75830.36
16.73,80086.52
19.91,86574.91
15.12,77726.68
15.8,86448.16
13.99,79087.43
15.34,72700.94
4.86,37921.2
8.48,51998.43
11.12,66410.76
10.99,63826.32
11.95,59472.65
19.47,89071.3
17.11,82746.53
16.56,94804.68
16.61,81707.03
15.87,107002.99
13.58,70390.51
5.13,29492.81
17.12,87713.4
5.59,52958.75
14.5,79542.94
2.22,34342.32
10.95,60271.98
6.38,45035.67
14.09,55692.45
17.11,91742.49
0.31,23053.67
2.29,42173.56
18.51,85525.3
4.79,41321.08
14.62,86148.78
16.25,92565.49
14.81,83568.31
0.64,12278.39
14.71,66263.35
19.23,97919.0
7.38,45228.13
14.21,75307.87
5.53,46012.3
19.95,96871.27
4.17,31137.9
6.11,54572.47
3.36,32557.78
19.1,96581.31
11.43,63342.43
4.94,57655.78
2.69,46003.42
17.5,103289.31
1.25,42608.52
12.87,68954.04
12.2,63437.45
15.44,69942.24
13.64,74859.05
16.73,83748.03
0.76,27318.08
8.61,48487.75
1.62,33555.55
8.1,50310.21
11.22,60397.56
11.88,67875.34
18.5,89110.82
18.43,78111.11
6.2,40383.36
13.98,78195.69
14.25,74507.67
19.14,76460.27
1.68,36465.8
12.34,67805.09
8.15,45014.57
6.95,43961.6
12.35,69546.39
5.59,26898.58
0.72,30874.83
15.56,87339.39
1.74,38200.39
6.56,57207.85
11.9,60405.32
12.47,76933.29
13.33,73817.05
19.89,87932.83
8.03,56831.48
2.75,38115.92
2.76,46980.52
10.2,70294.79
7.67,46337.15
18.26,91646.83
10.22,63404.9
9.04,58647.22
17.25,82926.24
15.92,94765.05
14.28,69986.61
10.55,75245.91
4.69,30028.6
11.35,61671.86
2.32,39220.13
10.74,54154.22
17.03,78720.88
10.3,65330.59
1.37,15966.28
0.63,36030.53
17.21,97062.71
4.49,52871.67
10.51,64403.17
15.54,75952.87
5.06,39825.32
14.75,78920.07
1.51,31307.16
14.97,74361.16
1.28,42150.93
5.54,42430.3
5.13,54467.56
17.83,88198.44
10.69,62716.78
16.86,88159.65
11.65,69800.06
16.14,80326.89
11.03,68111.4
9.0,61994.39
13.16,84284.28
5.73,45621.98
18.37,83064.92
18.16,83148.52
1.45,49034.67
18.34,74136.97
3.64,28211.13
13.63,72896.84
16.46,77696.23
4.82,48437.58
2.25,38737.16
15.12,73655.3
8.85,67999.96
9.73,50241.21
15.24,72432.27
5.08,55345.33
1.94,21357.26
19.15,94816.77
13.99,86522.12
13.04,49855.45
6.66,45604.46
19.91,102280.0
4.45,38417.7
3.56,37941.37
6.37,48784.11
14.78,79228.71
4.74,35143.76
6.26,53023.22
10.59,64113.94
13.0,61327.59
2.98,31719.9
13.09,59519.52
7.62,53384.6
6.92,53156.08
1.58,32228.48
19.48,97575.91
13.86,74586.24
2.0,38088.6
7.32,49613.34
1.6,36219.18
10.83,52620.26
14.0,62832.22
1.13,29651.57
18.44,95027.48
7.48,48975.32
4.7,46540.41
2.6,36568.94
2.91,18803.14
17.0,103072.76
9.6,48534.07
15.97,73333.56
4.54,50092.01
6.36,47414.66
8.25,47740.57
9.09,53059.43
1.95,24793.97
0.9,21747.8
19.92,101027.1
13.33,67673.03
1.1,20286.36
15.45,72999.48
7.22,49035.22
15.93,74759.54
19.0,89022.24
0.53,29645.08
19.29,88653.94
3.32,29725.48
5.94,40231.81
12.54,80023.26
14.32,92514.54
3.4,37285.1
2.74,40377.0
5.73,37539.03
6.51,43070.66
6.36,50875.15
3.43,18082.74
19.42,99137.52
15.96,76348.43
19.6,84978.43
2.07,35361.42
1.51,41829.95
10.72,60014.09
12.29,70349.86
12.7,73090.45
1.87,33448.02
16.88,76092.15
9.79,61068.12
7.36,52243.04
10.09,38473.09
0.81,34692.79
4.3,28026.1
19.97,95920.26
11.05,75821.21
1.57,28547.3
5.86,37129.58
3.7,42407.42
18.49,100944.21
16.12,72565.88
10.94,44406.32
19.04,101086.1
7.46,57934.33
17.3,88626.84
9.35,43329.37
16.97,89185.65
18.01,96316.62
9.26,74658.68
3.56,35208.5
3.85,39738.57
5.78,27999.07
4.46,48352.72
7.77,59731.39
10.13,63698.45
1.74,40598.96
18.19,82420.81
0.05,23425.12
2.77,33247.68
0.17,34382.4
19.73,103030.19
8.21,56287.16
3.92,40844.22
2.37,37714.41
7.41,48236.83
19.52,104206.5
10.97,59795.29
7.08,53231.63
7.29,45747.65
2.35,40788.19
10.34,60393.72
8.48,71225.97
14.58,75007.94
3.84,45935.27
2.75,29569.67
11.63,63244.34
14.84,76604.14
9.95,62636.05
15.8,74330.28
16.82,79309.67
18.33,89878.32
7.56,54662.11
18.09,88013.75
14.18,73198.4
12.5,58124.87
11.08,67767.33
0.39,33123.29
11.21,71912.69
15.58,80730.45
19.77,89359.06
8.66,52743.73
19.8,95545.38
3.42,36826.13
19.16,85312.58
11.79,52817.09
13.25,66935.0
11.47,62942.44
19.66,96272.46
0.89,24823.34
8.21,51720.55
17.5,87159.19
3.34,49229.81
11.39,63540.63
10.47,49261.03
16.15,76043.95
18.37,103741.64
5.18,54591.47
13.86,81036.9
10.95,68950.35
13.26,77098.74
4.01,37114.7
5.45,51025.51
11.0,70738.95
0.06,31961.92
14.33,70360.73
3.23,33712.09
18.63,85057.03
17.21,93218.01
12.47,71059.63
17.82,90511.16
19.74,98711.65
15.5,67950.75
12.53,75919.15
8.99,52122.72
16.27,78349.66
14.09,67624.74
9.45,58724.85
10.0,59467.84
4.58,29897.04
15.77,65888.44
17.57,84863.09
0.33,32665.54
2.24,38572.63
19.82,102391.55
3.56,35885.4
14.73,73727.49
9.62,57770.55
10.43,67930.44
2.17,45487.21
2.76,30966.46
11.56,63327.28
7.55,51681.35
15.95,78700.29
19.44,88392.94
16.25,80856.93
8.12,47088.78
9.64,64557.2
3.13,47758.96
13.91,71426.81
8.95,69619.65
17.15,84153.38
13.04,65062.67
3.41,42428.75
8.22,46375.18
13.54,77378.0
17.16,87085.93
7.02,46327.07
13.39,67789.41
3.47,30169.3
18.09,96582.64
11.5,63480.07
15.37,81291.77
7.94,52691.57
18.81,89141.02
14.4,78018.59
3.07,39852.02
11.0,64621.08
5.44,42511.48
16.67,74641.9
15.66,74969.55
9.89,57169.48
6.04,46263.27
17.05,70775.33
17.01,89489.62
10.1,62935.21
14.35,70552.42
5.71,37654.8
6.98,43926.39
18.88,80494.46
14.73,73824.76
1.44,28612.49
9.15,64389.06
7.91,56496.51
4.62,51146.22
19.9,95543.67
2.72,27216.46
6.29,60924.26
16.97,81861.9
2.65,21894.33
7.52,53092.01
12.68,56674.65
6.74,47905.64
8.18,49815.07
11.0,67697.46
19.05,99316.37
17.42,83365.33
2.24,29668.26
11.39,70925.25
13.07,64596.62
6.52,48319.08
5.28,47825.73
11.95,60516.54
8.3,51643.32
18.1,89161.78
3.27,47094.64
0.82,18200.08
17.99,86779.6
17.92,98558.71
8.34,61944.7
15.08,75567.68
16.91,83629.53
5.1,46517.74
13.09,74652.11
14.74,87625.62
7.15,59076.13
18.92,80161.31
19.34,79940.28
9.73,54721.57
1.52,15499.93
18.38,99827.31
10.46,49641.07
2.78,32324.52
14.64,69277.41
13.74,60404.04
2.8,44236.12
5.5,39626.0
17.29,100754.67
19.39,104114.2
8.11,53342.3
2.69,17659.3
7.04,46917.0
10.15,78820.41
6.01,49455.24
12.23,66452.59
0.16,20663.01
16.33,89250.89
16.89,87083.57
15.67,82116.5
6.07,55329.27
12.65,77925.16
7.3,54062.97
7.79,39554.29
14.18,66778.6
16.87,79115.17
16.62,82871.26
4.62,53168.21
13.16,87482.85
5.34,46828.28
12.57,73392.47
7.34,18414.79
15.8,76914.89
18.75,86197.7
5.8,40205.48
17.38,90454.73
14.8,73192.33
11.32,49460.51
10.5,68488.67
6.39,56979.33
4.07,41536.11
1.67,29491.31
14.25,67676.32
4.45,33872.49
9.91,68244.84
17.8,81300.04
13.42,88078.68
3.38,44443.36
14.69,79128.98
4.3,61754.81
15.6,89799.5
1.55,26996.45
2.83,26730.46
18.68,87001.38
5.61,43798.37
3.01,29477.81
4.3,31047.93
7.22,52160.43
16.75,90738.79
3.05,50538.09
0.32,26716.11
17.3,90369.41
5.99,31166.66
1.54,37253.18
0.56,18872.95
17.99,90408.84
10.46,61274.82
12.21,65800.02
12.32,56254.14
10.44,55497.53
15.39,71212.05
18.12,83673.31
12.82,79334.89
16.88,81250.25
0.19,20289.86
9.6,63809.62
12.08,69895.99
4.02,55344.52
3.21,44309.78
2.72,18625.99
5.7,51378.81
16.47,88127.99
0.55,40211.35
12.05,65582.06
1.36,38541.8
11.86,63686.77
5.04,44978.0
3.15,27574.49
9.32,46612.71
4.62,48134.35
7.57,51507.24
12.66,59067.41
18.72,97052.2
12.36,46362.55
10.14,54015.73
11.14,50704.16
9.44,67639.92
11.26,60928.29
11.4,65543.66
9.84,61887.33
15.77,86654.73
7.81,57914.76
2.17,39008.26
12.86,67889.64
15.92,87551.65
15.6,74357.99
5.04,39433.25
12.94,57997.25
19.97,108312.23
2.09,24370.39
10.46,72879.44
6.11,50675.53
15.82,81979.8
6.49,50666.91
14.67,67828.82
3.21,49076.27
1.34,26794.17
2.08,40390.39
5.21,38874.32
16.99,73014.81
3.01,51397.7
0.67,22509.56
17.07,88436.98
7.5,27019.58
11.77,65643.97
1.68,35698.37
18.15,89654.27
10.09,59526.92
1.79,29581.57
12.68,76331.36
7.31,40240.26
7.07,47844.7
8.16,65052.82
10.16,48707.02
12.39,67500.9
2.93,26422.54
15.09,80213.57
0.54,27164.32
13.98,66390.18
3.67,38024.79
8.94,56803.68
11.23,59434.44
12.95,66984.03
15.82,75188.22
10.32,42889.9
17.6,94024.23
19.1,101412.27
19.52,79321.56
6.39,57033.63
0.64,30464.06
14.32,6077.78
5.04,40959.06
15.35,73093.4
0.1,32736.62
15.54,72062.14
1.4,46893.46
17.59,95822.68
13.03,60792.28
3.23,49427.27
10.16,66386.26
10.1,59159.11
17.58,91938.61
10.65,69660.8
11.01,57466.81
6.38,54009.69
14.57,72533.51
1.01,35034.98
19.36,91665.39
12.13,59378.85
16.91,89238.32
15.62,76645.03
4.36,41507.01
5.78,48506.21
5.56,56214.92
4.51,37299.98
0.32,19328.61
16.54,96053.02
10.76,62675.14
11.82,62021.72
9.83,62317.69
2.49,30956.47
8.72,53385.13
5.87,66143.71
17.84,79540.01
14.02,62580.04
3.25,46190.27
14.04,71100.6
10.97,65938.53
1.63,35823.29
1.39,15870.02
2.95,44445.36
16.21,77243.91
16.6,98287.37
12.16,61202.61
0.31,38619.62
6.34,61172.28
8.02,49147.64
5.69,43384.53
11.62,63166.55
1.24,41511.95
0.4,27833.28
11.76,70412.58
5.29,42368.95
13.73,76833.92
15.55,83728.84
12.22,62999.67
19.79,108458.47
12.86,68375.25
15.46,87332.49
12.82,59777.09
16.11,86852.97
7.81,60861.09
8.69,57532.22
6.7,57070.31
11.53,59695.21
7.49,55005.22
19.76,81984.49
12.06,68398.77
6.71,42155.86
10.16,60021.54
15.61,90676.83
16.12,95330.89
12.74,59337.92
0.05,35125.33
17.37,96995.9
18.2,91283.37
17.43,96879.04
13.42,68658.3
0.54,22785.66
19.02,87477.9
1.36,35458.09
2.99,34685.85
12.56,63226.53
9.24,51983.46
15.1,77842.78
12.66,62526.51
0.08,30640.25
12.86,79557.74
17.16,92866.18
17.04,107939.06
3.15,39305.2
6.95,62877.11
2.39,34837.5
15.03,75376.39
12.55,69882.24
9.69,60241.36
6.0,44994.21
15.74,71436.74
15.83,72564.86
9.82,68448.05
2.49,40382.49
9.31,71805.09
17.92,84582.58
11.68,61997.66
15.08,68586.56
5.89,54074.34
6.86,41884.41
2.34,32951.63
6.86,51502.14
3.39,24365.17
10.78,68944.09
7.88,60646.89
16.72,85716.9
7.65,51096.57
4.25,39605.49
1.68,42098.13
5.05,43106.66
13.95,73653.99
12.52,63343.06
12.4,46003.29
17.16,93842.39
5.06,42673.53
9.42,50952.47
3.36,53655.34
4.38,43830.91
7.42,49316.19
14.14,82641.13
16.67,86303.21
6.14,49293.13
7.96,47974.1
17.75,92706.9
15.6,87139.06
13.81,68497.35
8.14,38340.9
6.82,56474.59
14.47,80667.74
1.87,38269.63
10.87,63412.1
1.22,36958.03
12.47,63410.68
11.37,63295.99
1.2,20810.05
8.4,42333.41
3.85,38097.48
15.96,82723.28
18.27,92396.18
6.29,45118.95
0.59,33631.67
17.95,101099.92
16.89,91954.13
15.94,66993.26
7.13,50824.91
1.59,31821.21
19.5,103179.01
9.87,55146.04
7.13,41639.38
15.54,86089.58
13.41,71795.25
0.84,22940.49
19.17,90006.94
11.12,52635.72
3.76,39537.66
0.32,23687.56
11.04,67920.49
11.88,64943.25
1.99,32257.71
10.9,59502.52
8.63,53183.68
8.75,46595.81
19.51,101526.04
5.92,45378.54
17.68,70978.17
6.89,36433.39
3.59,45865.49
3.05,35312.75
18.81,90685.32
0.47,26608.88
4.38,44240.23
6.81,61077.84
13.14,74536.95
7.52,53764.98
0.41,21858.71
10.34,48846.12
17.69,90708.38
17.73,91501.98
19.83,103208.94
6.85,62664.6
2.45,24293.29
1.39,24955.66
17.34,91042.53
14.96,77384.47
12.55,80477.28
9.94,58224.58
9.15,73021.9
9.88,60024.51
7.28,63490.48
9.49,38972.55
4.21,43613.86
2.36,33430.22
4.23,23041.59
19.42,92844.96
19.81,84445.99
15.03,73448.57
16.74,86044.86
2.07,31266.47
2.46,36462.37
1.85,32743.2
1.26,48258.72
14.95,79387.9
1.13,29848.27
18.98,94800.16
13.08,70572.65
3.42,24289.56
16.35,87761.29
16.47,92984.26
11.28,76914.1
1.82,36883.86
8.02,50903.53
10.97,65501.1
14.88,91356.62
5.97,44103.58
17.46,76572.96
5.01,60226.44
19.96,86728.99
2.3,20479.32
16.66,85859.55
2.64,37525.36
15.19,81816.38
17.25,92387.1
6.26,45610.88
2.03,30915.22
20.0,90407.97
19.42,94068.04
15.14,82312.89
7.73,59308.53
2.69,27225.63
8.36,44293.64
14.41,82503.88
3.05,31433.37
0.34,18294.74
18.08,73481.4
14.0,85258.45
13.88,75774.12
18.94,95666.92
10.41,64948.72
6.36,48965.68
18.19,88474.05
19.72,93444.51
0.41,18616.93
6.61,34024.03
7.25,68333.42
2.22,33089.77
4.43,37009.74
0.49,20304.34
13.93,82145.79
2.14,33641.16
17.75,80226.69
11.68,63449.66
7.12,52421.58
16.18,78529.05
13.01,77067.59
15.06,94704.33
17.56,83068.65
16.15,79256.97
15.58,72900.55
14.6,74861.08
7.55,35741.18
13.04,79422.9
11.31,53925.6
19.27,85990.76
10.02,60736.0
4.44,51546.72
9.15,50206.92
8.29,52532.13
9.37,60144.33
11.62,60299.51
18.96,90397.68
5.62,31951.65
19.38,88617.49
15.59,89414.43
3.66,44329.78
5.61,41080.73
18.19,80548.17
16.03,79395.12
2.87,23325.97
11.69,64345.65
5.54,41109.24
12.6,65509.69
3.47,36021.5
7.04,53928.13
7.77,43887.83
10.75,70300.81
4.79,50754.17
14.55,93540.13
16.19,84019.31
12.8,81583.56
18.06,96027.27
15.81,81858.17
0.88,18344.39
1.69,38092.5
13.2,73115.67
14.44,89830.11
19.36,98675.01
0.07,33679.84
4.74,36960.78
16.64,85179.28
17.83,72018.53
9.29,61946.29
9.68,68605.03
17.07,95888.75
9.2,54358.39
15.75,65610.04
18.97,87110.27
5.24,42706.53
5.49,47478.47
18.77,74466.68
8.49,53864.54
0.31,17800.94
10.05,71746.39
12.34,49493.81
4.89,50233.2
14.55,74642.51
4.66,24930.82
2.39,46794.85
4.99,53257.35
10.68,72373.65
17.12,85650.12
10.59,56680.8
16.98,84949.84
1.28,33861.43
7.45,46741.61
8.7,48600.03
16.03,85065.97
12.21,69308.64
15.7,87360.14
6.77,60883.27
18.68,97233.02
16.27,72737.58
18.31,88980.03
5.26,46491.56
0.13,31933.4
12.31,74948.47
9.85,59016.2
15.58,75603.37
1.95,39894.07
11.91,69702.27
3.98,41174.81
10.29,55384.67
3.17,52881.03
18.25,90856.32
3.67,37134.85
11.5,67248.21
0.11,24339.6
3.13,25640.6
9.99,62342.81
0.82,16254.51
10.86,63819.55
3.69,25157.82
14.53,58623.25
17.37,90684.43
15.17,69269.07
1.27,32911.01
9.93,61098.83
2.22,33957.35
8.18,48617.52
16.79,82720.19
0.82,22630.74
5.03,50174.19
16.53,78995.78
8.12,51427.78
4.71,47432.61
18.99,86486.53
3.11,21571.26
15.77,71714.94
3.56,45911.59
19.26,93074.46
15.72,82362.2
5.53,46715.77
19.67,108159.04
2.29,16410.86
17.19,84149.34
13.99,74200.56
3.48,37009.69
10.93,69642.05
0.24,32433.74
11.46,63389.61
